TIMESTAMP    COMM           PID     DISK    T    SECTOR     BYTES   LAT(ms)
23:16:59.528 python3        2679477 nvme1n1 WS   182377216  131072   19.181
23:16:59.528 python3        2679477 nvme1n1 WS   182505984  131072   19.262
23:16:59.528 python3        2679477 nvme1n1 WS   182506240  131072   19.339
23:16:59.528 python3        2679477 nvme1n1 WS   184739080  131072   18.067
23:16:59.528 python3        2679477 nvme1n1 WS   184739336  131072   18.137
23:16:59.528 python3        2679477 nvme1n1 WS   184739592  131072   18.211
23:16:59.528 python3        2679477 nvme1n1 WS   184739848  131072   18.322
23:16:59.529 python3        2679477 nvme1n1 WS   184740104  131072   18.398
23:16:59.529 python3        2679477 nvme1n1 WS   184740360  131072   18.474
23:16:59.529 python3        2679477 nvme1n1 WS   184740616  131072   18.554
23:16:59.529 python3        2679477 nvme1n1 WS   184740872  131072   18.604
23:16:59.529 python3        2679477 nvme1n1 WS   184741128  131072   18.677
23:16:59.529 python3        2679477 nvme1n1 WS   184741384  131072   18.738
23:16:59.529 python3        2679477 nvme1n1 WS   184741640  131072   18.799
23:16:59.529 python3        2679477 nvme1n1 WS   184741896  131072   18.922
23:16:59.529 python3        2679477 nvme1n1 WS   184742152  131072   19.044
23:16:59.529 python3        2679477 nvme1n1 WS   184742408  131072   19.169
23:16:59.529 python3        2679477 nvme1n1 WS   184742664  131072   19.304
23:16:59.530 python3        2679477 nvme1n1 WS   184742920  131072   19.390
23:16:59.530 python3        2679477 nvme1n1 WS   184619784  131072   19.528
23:16:59.530 python3        2679477 nvme1n1 WS   184620040  131072   19.670
23:16:59.530 python3        2679475 nvme1n1 WS   182514176  131072   18.059
23:16:59.530 python3        2679475 nvme1n1 WS   182514432  131072   18.177
23:16:59.530 python3        2679475 nvme1n1 WS   182514688  131072   18.257
23:16:59.530 python3        2679475 nvme1n1 WS   182514944  131072   18.335
23:16:59.530 python3        2679475 nvme1n1 WS   182515200  131072   18.414
23:16:59.531 python3        2679475 nvme1n1 WS   182515456  131072   18.492
23:16:59.531 python3        2679475 nvme1n1 WS   182515712  131072   18.572
23:16:59.531 python3        2679475 nvme1n1 WS   182515968  131072   18.632
23:16:59.531 python3        2679475 nvme1n1 WS   182516224  131072   18.706
23:16:59.531 python3        2679475 nvme1n1 WS   182516480  131072   18.781
23:16:59.531 python3        2679475 nvme1n1 WS   182516736  131072   18.861
23:16:59.531 python3        2679475 nvme1n1 WS   182516992  131072   18.938
23:16:59.531 python3        2679475 nvme1n1 WS   182517248  131072   19.015
23:16:59.531 python3        2679475 nvme1n1 WS   182517504  131072   19.067
23:16:59.531 python3        2679475 nvme1n1 WS   182458880  131072   19.147
23:16:59.531 python3        2679475 nvme1n1 WS   182459136  131072   19.173
23:16:59.531 python3        2679475 nvme1n1 WS   182522368  131072   19.253
23:16:59.532 python3        2679475 nvme1n1 WS   182522624  131072   19.328
23:16:59.532 python3        2679475 nvme1n1 WS   1377018368 131072   17.643
23:16:59.532 python3        2679475 nvme1n1 WS   1377018624 131072   17.712
23:16:59.532 python3        2679475 nvme1n1 WS   1377018880 131072   17.790
23:16:59.532 python3        2679475 nvme1n1 WS   1377019136 131072   17.870
23:16:59.532 python3        2679475 nvme1n1 WS   1377019392 131072   17.949
23:16:59.532 python3        2679475 nvme1n1 WS   1377019648 131072   18.000
23:16:59.532 python3        2679475 nvme1n1 WS   1377019904 131072   18.092
23:16:59.532 python3        2679475 nvme1n1 WS   1377020160 131072   18.200
23:16:59.532 python3        2679475 nvme1n1 WS   1377020416 131072   18.325
23:16:59.532 python3        2679475 nvme1n1 WS   1377020672 131072   18.422
23:16:59.533 python3        2679475 nvme1n1 WS   1377020928 131072   18.505
23:16:59.533 python3        2679475 nvme1n1 WS   1377021184 131072   18.571
23:16:59.533 python3        2679475 nvme1n1 WS   1377021440 131072   18.648
23:16:59.533 python3        2679475 nvme1n1 WS   1377021696 131072   18.687
23:16:59.533 python3        2679475 nvme1n1 WS   1376971264 131072   18.765
23:16:59.533 python3        2679475 nvme1n1 WS   1376971520 131072   18.789
23:16:59.533 python3        2679475 nvme1n1 WS   1377047552 131072   18.868
23:16:59.533 python3        2679475 nvme1n1 WS   1377047808 131072   18.946
23:16:59.533 python3        2679476 nvme1n1 WS   1377026560 131072   17.603
23:16:59.533 python3        2679476 nvme1n1 WS   1377026816 131072   17.676
23:16:59.533 python3        2679476 nvme1n1 WS   1377027072 131072   17.750
23:16:59.533 python3        2679476 nvme1n1 WS   1377027328 131072   17.830
23:16:59.533 python3        2679476 nvme1n1 WS   1377027584 131072   17.907
23:16:59.534 python3        2679476 nvme1n1 WS   1377027840 131072   17.984
23:16:59.534 python3        2679476 nvme1n1 WS   1377028096 131072   18.067
23:16:59.534 python3        2679476 nvme1n1 WS   1377028352 131072   18.138
23:16:59.534 python3        2679476 nvme1n1 WS   1377028608 131072   18.207
23:16:59.534 python3        2679476 nvme1n1 WS   1377028864 131072   18.276
23:16:59.534 python3        2679476 nvme1n1 WS   1377029120 131072   18.347
23:16:59.534 python3        2679476 nvme1n1 WS   1377029376 131072   18.452
23:16:59.534 python3        2679476 nvme1n1 WS   1377029632 131072   18.525
23:16:59.534 python3        2679476 nvme1n1 WS   1377029888 131072   18.574
23:16:59.534 python3        2679476 nvme1n1 WS   1376986624 131072   18.655
23:16:59.534 python3        2679476 nvme1n1 WS   1376986880 131072   18.676
23:16:59.534 python3        2679476 nvme1n1 WS   1377051136 131072   18.757
23:16:59.535 python3        2679476 nvme1n1 WS   1377051392 131072   18.837
23:16:59.535 python3        2679475 nvme1n1 WS   1377034752 131072   17.587
23:16:59.535 python3        2679475 nvme1n1 WS   1377035008 131072   17.659
23:16:59.535 python3        2679475 nvme1n1 WS   1377035264 131072   17.734
23:16:59.535 python3        2679475 nvme1n1 WS   1377035520 131072   17.809
23:16:59.535 python3        2679475 nvme1n1 WS   1377035776 131072   17.891
23:16:59.535 python3        2679475 nvme1n1 WS   1377036032 131072   17.963
23:16:59.535 python3        2679475 nvme1n1 WS   1377036288 131072   18.047
23:16:59.535 python3        2679475 nvme1n1 WS   1377036544 131072   18.148
23:16:59.535 python3        2679475 nvme1n1 WS   1377036800 131072   18.276
23:16:59.535 python3        2679475 nvme1n1 WS   1377037056 131072   18.402
23:16:59.536 python3        2679475 nvme1n1 WS   1377037312 131072   18.528
23:16:59.536 python3        2679475 nvme1n1 WS   1377037568 131072   18.668
23:16:59.536 python3        2679475 nvme1n1 WS   1377037824 131072   18.796
23:16:59.536 python3        2679475 nvme1n1 WS   1377038080 131072   18.900
23:16:59.536 python3        2679475 nvme1n1 WS   1376799744 131072   19.028
23:16:59.536 python3        2679475 nvme1n1 WS   1376800000 131072   19.083
23:16:59.536 python3        2679475 nvme1n1 WS   1377059328 131072   19.162
23:16:59.537 python3        2679475 nvme1n1 WS   1377059584 131072   19.241
23:16:59.537 python3        2679476 nvme1n1 WS   182530560  131072   17.832
23:16:59.537 python3        2679476 nvme1n1 WS   182530816  131072   17.904
23:16:59.537 python3        2679476 nvme1n1 WS   182531072  131072   17.984
23:16:59.537 python3        2679476 nvme1n1 WS   182531328  131072   18.066
23:16:59.537 python3        2679476 nvme1n1 WS   182531584  131072   18.143
23:16:59.537 python3        2679476 nvme1n1 WS   182531840  131072   18.226
23:16:59.537 python3        2679476 nvme1n1 WS   182532096  131072   18.311
23:16:59.537 python3        2679476 nvme1n1 WS   182532352  131072   18.364
23:16:59.537 python3        2679476 nvme1n1 WS   182532608  131072   18.438
23:16:59.537 python3        2679476 nvme1n1 WS   182532864  131072   18.511
23:16:59.537 python3        2679476 nvme1n1 WS   182533120  131072   18.587
23:16:59.537 python3        2679476 nvme1n1 WS   182533376  131072   18.663
23:16:59.538 python3        2679476 nvme1n1 WS   182533632  131072   18.738
23:16:59.538 python3        2679476 nvme1n1 WS   182533888  131072   18.782
23:16:59.538 python3        2679476 nvme1n1 WS   182458368  131072   18.862
23:16:59.538 python3        2679476 nvme1n1 WS   182458624  131072   18.883
23:16:59.538 python3        2679476 nvme1n1 WS   182538752  131072   18.957
23:16:59.538 python3        2679476 nvme1n1 WS   182539008  131072   19.034
23:16:59.538 python3        2679476 nvme1n1 WS   182546944  131072   16.890
23:16:59.538 python3        2679476 nvme1n1 WS   182547200  131072   16.964
23:16:59.538 python3        2679476 nvme1n1 WS   182547456  131072   17.040
23:16:59.538 python3        2679476 nvme1n1 WS   182547712  131072   17.165
23:16:59.538 python3        2679476 nvme1n1 WS   182547968  131072   17.291
23:16:59.539 python3        2679476 nvme1n1 WS   182548224  131072   17.418
23:16:59.539 python3        2679476 nvme1n1 WS   182548480  131072   17.548
23:16:59.539 python3        2679476 nvme1n1 WS   182548736  131072   17.671
23:16:59.539 python3        2679476 nvme1n1 WS   182548992  131072   17.765
23:16:59.539 python3        2679477 nvme1n1 WS   182555136  131072   14.540
23:16:59.539 python3        2679477 nvme1n1 WS   182555392  131072   14.603
23:16:59.539 python3        2679477 nvme1n1 WS   182555648  131072   14.679
23:16:59.539 python3        2679477 nvme1n1 WS   182555904  131072   14.761
23:16:59.539 python3        2679477 nvme1n1 WS   182556160  131072   14.843
23:16:59.539 python3        2679477 nvme1n1 WS   182556416  131072   14.923
23:16:59.539 python3        2679477 nvme1n1 WS   182556672  131072   15.000
23:16:59.540 python3        2679477 nvme1n1 WS   182556928  131072   15.056
23:16:59.540 python3        2679477 nvme1n1 WS   182557184  131072   15.133
23:16:59.540 python3        2679477 nvme1n1 WS   182557440  131072   15.213
23:16:59.540 python3        2679477 nvme1n1 WS   182557696  131072   15.324
23:16:59.540 python3        2679477 nvme1n1 WS   182557952  131072   15.403
23:16:59.540 python3        2679477 nvme1n1 WS   182558208  131072   15.484
23:16:59.540 python3        2679477 nvme1n1 WS   182558464  131072   15.533
23:16:59.540 python3        2679477 nvme1n1 WS   182491648  131072   15.613
23:16:59.540 python3        2679477 nvme1n1 WS   182491904  131072   15.653
23:16:59.540 python3        2679477 nvme1n1 WS   182465536  131072   15.732
23:16:59.540 python3        2679477 nvme1n1 WS   182465792  131072   15.809
23:16:59.540 python3        2679475 nvme1n1 WS   182563328  131072   14.433
23:16:59.541 python3        2679475 nvme1n1 WS   182563584  131072   14.500
23:16:59.541 python3        2679475 nvme1n1 WS   182563840  131072   14.582
23:16:59.541 python3        2679475 nvme1n1 WS   182564096  131072   14.658
23:16:59.541 python3        2679475 nvme1n1 WS   182564352  131072   14.734
23:16:59.541 python3        2679475 nvme1n1 WS   182564608  131072   14.810
23:16:59.541 python3        2679475 nvme1n1 WS   182564864  131072   14.885
23:16:59.541 python3        2679475 nvme1n1 WS   182565120  131072   14.947
23:16:59.541 python3        2679475 nvme1n1 WS   182565376  131072   15.019
23:16:59.541 python3        2679475 nvme1n1 WS   182565632  131072   15.079
23:16:59.541 python3        2679475 nvme1n1 WS   182565888  131072   15.143
23:16:59.541 python3        2679475 nvme1n1 WS   182566144  131072   15.220
23:16:59.541 python3        2679475 nvme1n1 WS   182566400  131072   15.344
23:16:59.542 python3        2679475 nvme1n1 WS   182566656  131072   15.433
23:16:59.542 python3        2679475 nvme1n1 WS   182491136  131072   15.571
23:16:59.542 python3        2679475 nvme1n1 WS   182491392  131072   15.657
23:16:59.542 python3        2679475 nvme1n1 WS   182473728  131072   15.790
23:16:59.542 python3        2679475 nvme1n1 WS   182473984  131072   15.919
23:16:59.542 python3        2679477 nvme1n1 WS   182571520  131072   15.012
23:16:59.542 python3        2679477 nvme1n1 WS   182571776  131072   15.132
23:16:59.542 python3        2679477 nvme1n1 WS   182572032  131072   15.211
23:16:59.543 python3        2679477 nvme1n1 WS   182572288  131072   15.289
23:16:59.543 python3        2679477 nvme1n1 WS   182572544  131072   15.366
23:16:59.543 python3        2679477 nvme1n1 WS   182572800  131072   15.442
23:16:59.543 python3        2679477 nvme1n1 WS   182573056  131072   15.511
23:16:59.543 python3        2679477 nvme1n1 WS   182573312  131072   15.570
23:16:59.543 python3        2679477 nvme1n1 WS   182573568  131072   15.646
23:16:59.543 python3        2679477 nvme1n1 WS   182573824  131072   15.724
23:16:59.543 python3        2679477 nvme1n1 WS   182574080  131072   15.799
23:16:59.543 python3        2679477 nvme1n1 WS   182574336  131072   15.882
23:16:59.543 python3        2679477 nvme1n1 WS   182574592  131072   15.964
23:16:59.543 python3        2679477 nvme1n1 WS   182574848  131072   15.999
23:16:59.543 python3        2679477 nvme1n1 WS   182508032  131072   16.074
23:16:59.544 python3        2679477 nvme1n1 WS   182508288  131072   16.096
23:16:59.544 python3        2679477 nvme1n1 WS   182481920  131072   16.173
23:16:59.544 python3        2679477 nvme1n1 WS   182482176  131072   16.246
23:16:59.544 python3        2679477 nvme1n1 WS   316441088  131072   15.078
23:16:59.544 python3        2679477 nvme1n1 WS   316441344  131072   15.149
23:16:59.544 python3        2679477 nvme1n1 WS   316441600  131072   15.225
23:16:59.544 python3        2679477 nvme1n1 WS   316441856  131072   15.303
23:16:59.544 python3        2679477 nvme1n1 WS   316442112  131072   15.382
23:16:59.544 python3        2679477 nvme1n1 WS   316442368  131072   15.458
23:16:59.544 python3        2679477 nvme1n1 WS   316442624  131072   15.536
23:16:59.544 python3        2679477 nvme1n1 WS   316442880  131072   15.599
23:16:59.544 python3        2679477 nvme1n1 WS   316443136  131072   15.672
23:16:59.545 python3        2679477 nvme1n1 WS   316443392  131072   15.786
23:16:59.545 python3        2679477 nvme1n1 WS   316443648  131072   15.912
23:16:59.545 python3        2679477 nvme1n1 WS   316443904  131072   16.039
23:16:59.545 python3        2679477 nvme1n1 WS   316444160  131072   16.166
23:16:59.545 python3        2679477 nvme1n1 WS   316444416  131072   16.268
23:16:59.545 python3        2679477 nvme1n1 WS   316449280  131072   16.399
23:16:59.545 python3        2679477 nvme1n1 WS   316449536  131072   16.469
23:16:59.545 python3        2679477 nvme1n1 WS   316433408  131072   16.546
23:16:59.545 python3        2679477 nvme1n1 WS   316433664  131072   16.624
23:16:59.546 python3        2679477 nvme1n1 WS   182579712  131072   15.007
23:16:59.546 python3        2679477 nvme1n1 WS   182579968  131072   15.080
23:16:59.546 python3        2679477 nvme1n1 WS   182580224  131072   15.161
23:16:59.546 python3        2679477 nvme1n1 WS   182580480  131072   15.241
23:16:59.546 python3        2679477 nvme1n1 WS   182580736  131072   15.323
23:16:59.546 python3        2679477 nvme1n1 WS   182580992  131072   15.410
23:16:59.546 python3        2679477 nvme1n1 WS   182581248  131072   15.483
23:16:59.546 python3        2679477 nvme1n1 WS   182581504  131072   15.558
23:16:59.546 python3        2679477 nvme1n1 WS   182581760  131072   15.634
23:16:59.546 python3        2679475 nvme1n1 WS   1377067520 131072   13.886
23:16:59.546 python3        2679475 nvme1n1 WS   1377067776 131072   13.961
23:16:59.546 python3        2679475 nvme1n1 WS   1377068032 131072   14.036
23:16:59.547 python3        2679475 nvme1n1 WS   1377068288 131072   14.118
23:16:59.547 python3        2679475 nvme1n1 WS   1377068544 131072   14.199
23:16:59.547 python3        2679475 nvme1n1 WS   1377068800 131072   14.276
23:16:59.547 python3        2679475 nvme1n1 WS   1377069056 131072   14.350
23:16:59.547 python3        2679475 nvme1n1 WS   1377069312 131072   14.407
23:16:59.547 python3        2679475 nvme1n1 WS   1377069568 131072   14.476
23:16:59.547 python3        2679475 nvme1n1 WS   1377069824 131072   14.551
23:16:59.547 python3        2679475 nvme1n1 WS   1377070080 131072   14.628
23:16:59.547 python3        2679475 nvme1n1 WS   1377070336 131072   14.706
23:16:59.547 python3        2679475 nvme1n1 WS   1377070592 131072   14.781
23:16:59.547 python3        2679475 nvme1n1 WS   1377070848 131072   14.836
23:16:59.547 python3        2679475 nvme1n1 WS   1377053184 131072   14.912
23:16:59.547 python3        2679475 nvme1n1 WS   1377053440 131072   14.922
23:16:59.548 python3        2679475 nvme1n1 WS   1377075712 131072   15.004
23:16:59.548 python3        2679475 nvme1n1 WS   1377075968 131072   15.111
23:16:59.548 python3        2679475 nvme1n1 WS   577888768  131072   14.103
23:16:59.548 python3        2679475 nvme1n1 WS   577889024  131072   14.175
23:16:59.548 python3        2679475 nvme1n1 WS   577889280  131072   14.248
23:16:59.548 python3        2679475 nvme1n1 WS   577889536  131072   14.331
23:16:59.548 python3        2679475 nvme1n1 WS   577889792  131072   14.407
23:16:59.548 python3        2679475 nvme1n1 WS   577890048  131072   14.483
23:16:59.548 python3        2679475 nvme1n1 WS   577890304  131072   14.557
23:16:59.548 python3        2679475 nvme1n1 WS   577890560  131072   14.612
23:16:59.548 python3        2679475 nvme1n1 WS   577890816  131072   14.688
23:16:59.548 python3        2679475 nvme1n1 WS   577891072  131072   14.769
23:16:59.549 python3        2679475 nvme1n1 WS   577891328  131072   14.848
23:16:59.549 python3        2679475 nvme1n1 WS   577891584  131072   14.925
23:16:59.549 python3        2679475 nvme1n1 WS   577891840  131072   15.001
23:16:59.549 python3        2679475 nvme1n1 WS   577892096  131072   15.047
23:16:59.549 python3        2679475 nvme1n1 WS   577784320  131072   15.124
23:16:59.549 python3        2679475 nvme1n1 WS   577784576  131072   15.148
23:16:59.549 python3        2679475 nvme1n1 WS   577816064  131072   15.221
23:16:59.549 python3        2679475 nvme1n1 WS   577816320  131072   15.301
23:16:59.549 python3        2679475 nvme1n1 WS   182587904  131072   11.791
23:16:59.549 python3        2679475 nvme1n1 WS   182588160  131072   11.863
23:16:59.549 python3        2679475 nvme1n1 WS   182588416  131072   11.934
23:16:59.549 python3        2679475 nvme1n1 WS   182588672  131072   12.007
23:16:59.550 python3        2679475 nvme1n1 WS   182588928  131072   12.087
23:16:59.550 python3        2679475 nvme1n1 WS   182589184  131072   12.162
23:16:59.550 python3        2679475 nvme1n1 WS   182589440  131072   12.235
23:16:59.550 python3        2679475 nvme1n1 WS   182589696  131072   12.283
23:16:59.550 python3        2679475 nvme1n1 WS   182589952  131072   12.360
23:16:59.550 python3        2679475 nvme1n1 WS   182590208  131072   12.431
23:16:59.550 python3        2679475 nvme1n1 WS   182590464  131072   12.509
23:16:59.550 python3        2679475 nvme1n1 WS   182590720  131072   12.585
23:16:59.550 python3        2679475 nvme1n1 WS   182590976  131072   12.675
23:16:59.550 python3        2679475 nvme1n1 WS   182591232  131072   12.765
23:16:59.550 python3        2679475 nvme1n1 WS   182507520  131072   12.890
23:16:59.551 python3        2679475 nvme1n1 WS   182507776  131072   12.928
23:16:59.551 python3        2679475 nvme1n1 WS   182498304  131072   13.054
23:16:59.551 python3        2679475 nvme1n1 WS   182498560  131072   13.193
23:16:59.551 python3        2679475 nvme1n1 WS   1377083904 131072    7.779
23:16:59.551 python3        2679475 nvme1n1 WS   1377084160 131072    7.904
23:16:59.551 python3        2679475 nvme1n1 WS   1377084416 131072    8.031
23:16:59.551 python3        2679475 nvme1n1 WS   1377084672 131072    8.119
23:16:59.551 python3        2679475 nvme1n1 WS   1377084928 131072    8.196
23:16:59.551 python3        2679475 nvme1n1 WS   1377085184 131072    8.277
23:16:59.552 python3        2679475 nvme1n1 WS   1377085440 131072    8.353
23:16:59.552 python3        2679475 nvme1n1 WS   1377085696 131072    8.426
23:16:59.552 python3        2679475 nvme1n1 WS   1377085952 131072    8.508
23:16:59.605 python3        2679478 nvme1n1 WS   182596096  131072    0.164
23:16:59.605 python3        2679478 nvme1n1 WS   1385812480 131072    0.243
23:16:59.605 python3        2679478 nvme1n1 WS   182596352  131072    0.319
23:16:59.605 python3        2679478 nvme1n1 WS   1385812736 131072    0.392
23:16:59.605 python3        2679478 nvme1n1 WS   1385812992 131072    0.475
23:16:59.606 python3        2679478 nvme1n1 WS   182596608  131072    0.566
23:16:59.606 python3        2679478 nvme1n1 WS   182596864  131072    0.644
23:16:59.606 python3        2679478 nvme1n1 WS   182597120  131072    0.723
23:16:59.606 python3        2679478 nvme1n1 WS   182597376  131072    0.813
23:16:59.606 python3        2679478 nvme1n1 WS   1385813248 131072    0.891
23:16:59.606 python3        2679478 nvme1n1 WS   1385813504 131072    0.966
23:16:59.606 python3        2679478 nvme1n1 WS   182597632  131072    1.051
23:16:59.606 python3        2679478 nvme1n1 WS   1385813760 131072    1.126
23:16:59.606 python3        2679478 nvme1n1 WS   1385814016 131072    1.201
23:16:59.606 python3        2679478 nvme1n1 WS   182597888  131072    1.250
23:16:59.606 python3        2679478 nvme1n1 WS   182598144  131072    1.329
23:16:59.606 python3        2679478 nvme1n1 WS   182598400  131072    1.408
23:16:59.606 python3        2679478 nvme1n1 WS   182598656  131072    1.487
23:16:59.607 python3        2679478 nvme1n1 WS   1385814272 131072    1.576
23:16:59.607 python3        2679478 nvme1n1 WS   1385814528 131072    1.651
23:16:59.607 python3        2679478 nvme1n1 WS   1385814784 131072    1.733
23:16:59.607 python3        2679478 nvme1n1 WS   1385815040 131072    1.814
23:16:59.607 python3        2679478 nvme1n1 WS   1385815296 131072    1.892
23:16:59.607 python3        2679478 nvme1n1 WS   1385815552 131072    1.970
23:16:59.607 python3        2679478 nvme1n1 WS   182598912  131072    2.064
23:16:59.607 python3        2679478 nvme1n1 WS   182599168  131072    2.137
23:16:59.607 python3        2679478 nvme1n1 WS   1385815808 131072    2.140
23:16:59.607 python3        2679478 nvme1n1 WS   1385781760 131072    2.214
23:16:59.607 python3        2679478 nvme1n1 WS   182599424  131072    2.276
23:16:59.607 python3        2679478 nvme1n1 WS   182466048  131072    2.353
23:16:59.607 python3        2679478 nvme1n1 WS   1385782016 131072    2.378
23:16:59.608 python3        2679478 nvme1n1 WS   1385796608 131072    2.456
23:16:59.608 python3        2679478 nvme1n1 WS   1385796864 131072    2.531
23:16:59.608 python3        2679478 nvme1n1 WS   182466304  131072    2.605
23:16:59.608 python3        2679478 nvme1n1 WS   182466560  131072    2.684
23:16:59.608 python3        2679478 nvme1n1 WS   182466816  131072    2.759
23:16:59.608 python3        2679478 nvme1n1 WS   182604288  131072    2.542
23:16:59.608 python3        2679478 nvme1n1 WS   182604544  131072    2.616
23:16:59.608 python3        2679478 nvme1n1 WS   182604800  131072    2.689
23:16:59.608 python3        2679478 nvme1n1 WS   182605056  131072    2.764
23:16:59.608 python3        2679478 nvme1n1 WS   182605312  131072    2.844
23:16:59.608 python3        2679478 nvme1n1 WS   182605568  131072    2.915
23:16:59.608 python3        2679478 nvme1n1 WS   182605824  131072    2.991
23:16:59.609 python3        2679478 nvme1n1 WS   182606080  131072    3.029
23:16:59.609 python3        2679478 nvme1n1 WS   182606336  131072    3.107
23:16:59.609 python3        2679478 nvme1n1 WS   182606592  131072    3.184
23:16:59.609 python3        2679478 nvme1n1 WS   182606848  131072    3.263
23:16:59.609 python3        2679478 nvme1n1 WS   182607104  131072    3.336
23:16:59.609 python3        2679478 nvme1n1 WS   182607360  131072    3.409
23:16:59.609 python3        2679478 nvme1n1 WS   182607616  131072    3.445
23:16:59.609 python3        2679478 nvme1n1 WS   182474240  131072    3.517
23:16:59.609 python3        2679478 nvme1n1 WS   182612480  131072    3.592
23:16:59.609 python3        2679478 nvme1n1 WS   182612736  131072    3.664
23:16:59.609 python3        2679478 nvme1n1 WS   182612992  131072    3.743
23:16:59.609 python3        2679478 nvme1n1 WS   182613248  131072    3.813
23:16:59.610 python3        2679478 nvme1n1 WS   182613504  131072    3.890
23:16:59.610 python3        2679478 nvme1n1 WS   182613760  131072    3.964
23:16:59.610 python3        2679478 nvme1n1 WS   182614016  131072    4.040
23:16:59.610 python3        2679478 nvme1n1 WS   182474496  131072    4.099
23:16:59.610 python3        2679478 nvme1n1 WS   182474752  131072    4.176
23:16:59.610 python3        2679478 nvme1n1 WS   182475008  131072    4.254
23:16:59.610 python3        2679478 nvme1n1 WS   182614272  131072    4.323
23:16:59.610 python3        2679478 nvme1n1 WS   182614528  131072    4.394
23:16:59.610 python3        2679478 nvme1n1 WS   182614784  131072    4.469
23:16:59.610 python3        2679478 nvme1n1 WS   182615040  131072    4.545
23:16:59.610 python3        2679478 nvme1n1 WS   182615296  131072    4.626
23:16:59.610 python3        2679478 nvme1n1 WS   182615552  131072    4.706
23:16:59.611 python3        2679478 nvme1n1 WS   182615808  131072    4.741
23:16:59.611 python3        2679478 nvme1n1 WS   182482432  131072    4.823
23:16:59.611 python3        2679478 nvme1n1 WS   182482688  131072    4.851
23:16:59.611 python3        2679478 nvme1n1 WS   182482944  131072    4.933
23:16:59.611 python3        2679478 nvme1n1 WS   182483200  131072    5.011
23:16:59.611 python3        2679478 nvme1n1 WS   182620672  131072    1.168
23:16:59.611 python3        2679478 nvme1n1 WS   182620928  131072    1.236
23:16:59.611 python3        2679478 nvme1n1 WS   182621184  131072    1.314
23:16:59.611 python3        2679478 nvme1n1 WS   182621440  131072    1.393
23:16:59.611 python3        2679478 nvme1n1 WS   182621696  131072    1.474
23:16:59.611 python3        2679478 nvme1n1 WS   182621952  131072    1.549
23:16:59.611 python3        2679478 nvme1n1 WS   182622208  131072    1.625
23:16:59.612 python3        2679478 nvme1n1 WS   577896960  131072    1.692
23:16:59.612 python3        2679478 nvme1n1 WS   577897216  131072    1.761
23:16:59.612 python3        2679478 nvme1n1 WS   577897472  131072    1.836
23:16:59.612 python3        2679478 nvme1n1 WS   577897728  131072    1.917
23:16:59.612 python3        2679478 nvme1n1 WS   577897984  131072    1.994
23:16:59.612 python3        2679478 nvme1n1 WS   577898240  131072    2.073
23:16:59.612 python3        2679478 nvme1n1 WS   577898496  131072    2.154
23:16:59.612 python3        2679478 nvme1n1 WS   182622464  131072    2.238
23:16:59.612 python3        2679478 nvme1n1 WS   182622720  131072    2.311
23:16:59.612 python3        2679478 nvme1n1 WS   182622976  131072    2.387
23:16:59.612 python3        2679478 nvme1n1 WS   182623232  131072    2.463
23:16:59.612 python3        2679478 nvme1n1 WS   182623488  131072    2.539
23:16:59.612 python3        2679478 nvme1n1 WS   182623744  131072    2.617
23:16:59.613 python3        2679478 nvme1n1 WS   577898752  131072    2.691
23:16:59.613 python3        2679478 nvme1n1 WS   577899008  131072    2.766
23:16:59.613 python3        2679478 nvme1n1 WS   577899264  131072    2.842
23:16:59.613 python3        2679478 nvme1n1 WS   577899520  131072    2.924
23:16:59.613 python3        2679478 nvme1n1 WS   577899776  131072    3.002
23:16:59.613 python3        2679478 nvme1n1 WS   577900032  131072    3.084
23:16:59.613 python3        2679478 nvme1n1 WS   182624000  131072    3.148
23:16:59.613 python3        2679478 nvme1n1 WS   182467072  131072    3.222
23:16:59.613 python3        2679478 nvme1n1 WS   577900288  131072    3.273
23:16:59.613 python3        2679478 nvme1n1 WS   577808896  131072    3.328
23:16:59.613 python3        2679478 nvme1n1 WS   182467328  131072    3.359
23:16:59.613 python3        2679478 nvme1n1 WS   182498816  131072    3.428
23:16:59.614 python3        2679478 nvme1n1 WS   182499072  131072    3.509
23:16:59.614 python3        2679478 nvme1n1 WS   577809152  131072    3.578
23:16:59.614 python3        2679478 nvme1n1 WS   577816576  131072    3.654
23:16:59.614 python3        2679478 nvme1n1 WS   577816832  131072    3.733
23:16:59.614 python3        2679478 nvme1n1 WS   141140992  131072    3.224
23:16:59.614 python3        2679478 nvme1n1 WS   141141248  131072    3.297
23:16:59.614 python3        2679478 nvme1n1 WS   141141504  131072    3.374
23:16:59.614 python3        2679478 nvme1n1 WS   141141760  131072    3.450
23:16:59.614 python3        2679478 nvme1n1 WS   141142016  131072    3.524
23:16:59.614 python3        2679478 nvme1n1 WS   141142272  131072    3.602
23:16:59.614 python3        2679478 nvme1n1 WS   141142528  131072    3.683
23:16:59.614 python3        2679478 nvme1n1 WS   141142784  131072    3.755
23:16:59.615 python3        2679478 nvme1n1 WS   141143040  131072    3.822
23:16:59.615 python3        2679478 nvme1n1 WS   141143296  131072    3.911
23:16:59.615 python3        2679478 nvme1n1 WS   141143552  131072    3.987
23:16:59.615 python3        2679478 nvme1n1 WS   141143808  131072    4.028
23:16:59.615 python3        2679478 nvme1n1 WS   141034496  131072    4.109
